OBJECTID,LONGITUDE,LATITUDE,city_1,state,zip
12942,-98.49923,29.51597,SAN ANTONIO,TX,78216
12943,-95.843641,32.17074,ATHENS,TX,75751
12944,-96.571914,33.701217,DENISON,TX,75020
12945,-97.326455,32.726472,FORT WOTH,TX,76104
12946,-106.433144,31.897529,EL PASO,TX,79924
12947,-97.702627,30.324317,AUSTIN,TX,78752
12948,-95.459389,30.2032,THE WOODLANDS,TX,77384
12949,-95.631446,29.585546,SUGAR LAND,TX,77479
12950,-96.834407,32.898173,DALLAS,TX,75229
12951,-96.876462,32.647453,DALLAS,TX,75237
12952,-96.876675,32.647454,DALLAS,TX,75237
12953,-97.793515,30.272396,AUSTIN,TX,78745
12954,-96.780351,32.790941,DALLAS,TX,75246
12955,-96.820431,32.604123,LANCASTER,TX,75146
12956,-97.357346,32.737749,FORT WORTH,TX,76102
12957,-95.25104,31.939446,JACKSONVILLE,TX,75766
12958,-95.25104,31.939446,JACKSONVILLE,TX,75766
12959,-94.789776,29.293642,GALVESTON,TX,77550
12960,-98.629588,29.661539,SAN ANTONIO,TX,78257
12961,-98.425939,30.099054,BLANCO,TX,78606
12962,-95.524518,29.785004,HOUSTON,TX,77055
12963,-97.153661,31.559274,WACO,TX,76707
12964,-98.573811,29.507791,SAN ANTONIO,TX,78229
12965,-94.101729,30.084153,BEAUMONT,TX,77704
12966,-96.8445,32.817558,DALLAS,TX,75235
12967,-98.68034,32.471576,RANGER,TX,76470
12968,-101.394352,35.665703,BORGER,TX,79007
12969,-96.782352,32.791539,DALLAS,TX,75204
12970,-94.075524,33.462223,TEXARKANA,TX,75503
12971,-96.346479,30.657034,BRYAN,TX,77802
12972,-97.692628,31.113294,KILLEEN,TX,76543
12973,-98.448162,29.532929,SAN ANTONIO,TX,78217
12974,-97.38843,27.754413,CORPUS CHRISTI,TX,78411
12975,-95.590314,29.925763,HOUSTON,TX,77065
12976,-95.283531,30.005009,HUMBLE,TX,77338
12977,-97.003655,30.659487,ROCKDALE,TX,76567
12978,-97.751221,30.35146,AUSTIN,TX,78731
12979,-95.291863,32.345356,TYLER,TX,75702
12980,-95.62391,30.090061,TOMBALL,TX,77375
12981,-95.370628,28.969677,FREEPORT,TX,77541
12982,-97.221537,31.526936,WACO,TX,76710
12983,-95.607229,29.617821,SUGAR LAND,TX,77478
12984,-97.798481,30.229849,AUSTIN,TX,78745
12985,-96.83884,32.812892,DALLAS,TX,75390
12986,-95.529608,29.688712,HOUSTON,TX,77074
12987,-97.340815,31.103084,TEMPLE,TX,76501
12988,-97.363352,31.08538,TEMPLE,TX,76508
12989,-94.732977,32.532081,LONGVIEW,TX,75605
12990,-98.543142,29.465229,SAN ANTONIO,TX,78228
12991,-97.653024,29.695702,LULING,TX,78648
12992,-95.54773,29.780001,HOUSTON,TX,77024
12993,-96.765293,32.882268,DALLAS,TX,75231
12994,-94.120557,30.095624,BEAUMONT,TX,77702
12995,-101.921924,35.200111,AMARILLO,TX,79106
12996,-95.399165,29.708415,HOUSTON,TX,77030
12997,-97.365829,31.07892,TEMPLE,TX,76508
12998,-98.466181,29.425044,SAN ANTONIO,TX,78202
12999,-96.772131,32.909478,DALLAS,TX,75230
13000,-96.844734,32.817755,DALLAS,TX,75093
13001,-97.852669,32.781021,WEATHERFORD,TX,76088
13002,-94.733016,32.532081,LONGVIEW,TX,75605
13003,-96.313862,30.638325,COLLEGE STATION,TX,77840
13004,-95.421482,29.706044,HOUSTON,TX,77025
13005,-97.66672,26.174548,HARLINGEN,TX,78550
13006,-106.598189,31.83773,EL PASO,TX,79922
13007,-97.120468,31.500917,WACO,TX,76705
13008,-95.559686,30.696645,HUNTSVILLE,TX,77340
13009,-95.403775,29.185165,ANGLETON,TX,77515
13010,-94.740203,31.336055,LUFKIN,TX,75904
13011,-96.94143,32.458677,MIDLOTHIAN,TX,76065
13012,-97.68492,30.560317,ROUND ROCK,TX,78665
13013,-95.636563,29.635868,SUGAR LAND,TX,77478
13014,-95.393708,29.712568,HOUSTON,TX,77030
13015,-97.946986,29.853809,SAN MARCOS,TX,78666
13016,-97.221537,31.526936,WACO,TX,76710
13017,-95.397784,29.713494,HOUSTON,TX,77030
13018,-101.920365,35.190466,AMARILLO,TX,79106
13019,-97.093654,32.570247,MANSFIELD,TX,76063
13020,-97.726259,30.288906,AUSTIN,TX,78705
13021,-95.397784,29.713494,HOUSTON,TX,77030
13022,-94.403406,30.136405,SOUR LAKE,TX,77659
13023,-94.348967,32.166086,CARTHAGE,TX,75633
13024,-97.731595,33.778349,NOCONA,TX,76255
13025,-97.04224,32.653515,GRAND PRAIRIE,TX,75052
13026,-97.746843,31.133798,FORT HOOD,TX,76544
13027,-95.627482,31.733985,PALESTINE,TX,75801
13028,-95.319153,32.359863,TYLER,TX,77570
13029,-95.470629,30.001284,HOUSTON,TX,77014
13030,-97.110592,32.684633,ARLINGTON,TX,76014
13031,-98.497035,29.437162,SAN ANTONIO,TX,78212
13032,-96.847264,32.813881,DALLAS,TX,75390
13033,-96.989783,28.821188,VICTORIA,TX,77901
13034,-95.386722,29.787993,HOUSTON,TX,77030
13035,-96.962956,32.888334,IRVING,TX,75039
13036,-100.43403,31.463407,SAN ANGELO,TX,76903
13037,-96.592805,33.422502,VAN ALSTYNE,TX,75495
13038,-97.74475,30.407169,AUSTIN,TX,78759
13039,-97.365829,31.07892,TEMPLE,TX,76508
13040,-97.798932,30.229419,AUSTIN,TX,78745
13041,-97.326455,32.726472,FORT WORTH,TX,76104
13042,-96.812328,33.06294,PLANO,TX,75024
13043,-97.323901,32.510714,BURLESON,TX,76028
13044,-95.287469,32.338351,TYLER,TX,75701
13045,-95.396092,29.729158,HOUSTON,TX,77006
13046,-97.344154,27.694355,CORPUS CHRISTI,TX,78412
13047,-96.976762,28.812807,VICTORIA,TX,77901
13048,-97.684966,29.883108,LOCKHART,TX,78644
13049,-94.364232,32.526848,MARSHALL,TX,75670
13050,-101.920365,35.190466,AMARILLO,TX,79106
13051,-96.792901,32.694108,DALLAS,TX,75216
13052,-97.935734,29.8877,SAN MARCOS,TX,78666
13053,-96.833595,33.045103,PLANO,TX,75093
13054,-97.019729,32.71078,GRAND PRAIRIE,TX,75051
13055,-94.775549,29.31111,GALVESTON,TX,77555
13056,-98.571282,29.510682,SAN ANTONIO,TX,78229
13057,-96.780351,32.790941,DALLAS,TX,75246
13058,-96.810701,32.797312,DALLAS,TX,75201
13059,-100.134718,32.886516,HAMLIN,TX,79520
13060,-97.669005,26.175793,HARLINGEN,TX,78550
13061,-99.749783,29.218617,UVALDE,TX,78801
13062,-95.64013,29.575023,SUGAR LAND,TX,77479
13063,-95.518614,33.649066,PARIS,TX,75460
13064,-94.872737,32.389891,KILGORE,TX,75662
13065,-97.378313,32.482547,JOSHUA,TX,76058
13066,-100.501642,31.435011,SAN ANGELO,TX,76901
13067,-95.483342,29.737848,HOUSTON,TX,77057
13068,-96.841539,33.102087,FRISCO,TX,75034
13069,-101.914334,35.192234,AMARILLO,TX,79106
13070,-96.795399,33.00601,DALLAS,TX,75252
13071,-98.466181,29.425044,SAN ANTONIO,TX,78202
13072,-95.401305,29.723043,HOUSTON,TX,77005
13073,-97.739534,30.303505,AUSTIN,TX,78705
13074,-95.53825,29.740641,HOUSTON,TX,77063
13075,-95.221661,33.19289,MOUNT VERNON,TX,75457
13076,-99.785939,32.390452,ABILENE,TX,79606
13077,-97.597355,33.218604,DECATUR,TX,76234
13078,-95.289598,32.331858,TYLER,TX,75701
13079,-94.63917,31.615264,NACOGDOCHES,TX,75961
13080,-97.763794,31.112863,KILLEEN,TX,76549
13081,-96.772131,32.909478,DALLAS,TX,75230
13082,-97.08159,32.77664,ARLINGTON,TX,76006
13083,-98.576995,29.509628,SAN ANTONIO,TX,78229
13084,-95.544613,29.779942,HOUSTON,TX,77024
13085,-95.627642,30.09306,TOMBALL,TX,77375
13086,-97.343775,32.73188,FORT WORTH,TX,76104
13087,-96.736149,32.819536,DALLAS,TX,75214
13088,-97.27247,27.692351,CORPUS CHRISTI,tx,78419
13089,-95.537541,29.539938,MISSOURI CITY,TX,77459
13090,-98.738607,31.195732,SAN SABA,TX,76877
13091,-95.305231,32.282102,TYLER,TX,75703
13092,-96.952229,32.666094,DALLAS,TX,75236
13093,-95.41864,29.733111,HOUSTON,TX,77098
13094,-99.725099,32.419171,ABILENE,TX,79602
13095,-98.587651,29.486521,SAN ANTONIO,TX,78238
13096,-98.59602,29.516902,SAN ANTONIO,TX,78240
13097,-102.289616,31.921595,ODESSA,TX,79765
13098,-98.55091,33.871837,WICHITA FALLS,TX,76308
13099,-96.870179,32.70325,DALLAS,TX,75231
13100,-106.470693,31.85362,EL PASO,TX,79904
13101,-98.55001,29.558818,SAN ANTONIO,TX,78249
13102,-97.68931,30.659911,GEORGETOWN,TX,78628
13103,-98.166216,26.195674,SAN JUAN,TX,78589
13104,-94.133242,30.089889,BEAUMONT,TX,77702
13105,-106.433144,31.897529,EL PASO,TX,79924
13106,-97.416012,27.779108,CORPUS CHRISTI,TX,78405
13107,-96.750625,33.055781,PLANO,TX,75023
13108,-95.385018,29.724365,HOUSTON,TX,77230
13109,-95.289598,32.331858,TYLER,TX,75701
13110,-98.577437,29.514503,SAN ANTONIO,TX,78229
13111,-98.577437,29.514503,SAN ANTONIO,TX,78229
13112,-97.597355,33.218604,DECATUR,TX,76234
13113,-96.761361,32.883427,DALLAS,TX,75231
13114,-97.786803,30.270892,AUSTIN,TX,78746
13115,-97.214041,32.823808,FORT WORTH,TX,76180
13116,-97.670321,29.879321,LOCKHART,TX,78644
13117,-94.190604,30.13238,BEAUMONT,TX,77713
13118,-97.197959,31.520036,WACO,TX,76710
13119,-97.197959,31.520036,WACO,TX,76710
13120,-97.595454,33.21849,DECATUR,TX,76234
13121,-96.782352,32.791539,DALLAS,TX,75204
13122,-98.491221,29.621271,SAN ANTONIO,TX,78258
13123,-95.319255,32.35613,TYLER,TX,75702
13124,-96.782352,32.791539,DALLAS,TX,75240
13125,-94.123602,30.068439,BEAUMONT,TX,77701
13126,-97.134269,32.662798,ARLINGTON,TX,76017
13127,-95.507883,29.803098,HOUSTON,TX,77055
13128,-96.782352,32.791539,DALLAS,TX,75204
13129,-97.115034,32.693181,ARLINGTON,TX,76015
13130,-96.9112,32.635423,DALLAS,TX,75137
13131,-97.6892,30.484457,ROUND ROCK,TX,78681
13132,-96.556457,29.717222,COLUMBUS,TX,78934
13133,-96.723511,32.974255,RICHARDSON,TX,75080
13134,-97.105392,32.750118,ARLINGTON,TX,76011
13135,-97.369874,32.637791,FT. WORTH,TX,76133
13136,-97.361129,32.75847,FORT WORTH,TX,76107
13137,-95.397784,29.713494,HOUSTON,TX,77030
13138,-97.765748,30.325462,AUSTIN,TX,78731
13139,-97.746604,30.303575,AUSTIN,TX,78705
13140,-95.215887,30.153603,NEW CANEY,TX,77357
13141,-95.139706,29.577231,HOUSTON,TX,77062
13142,-98.57315,29.509347,SAN ANTONIO,TX,78229
13143,-97.743412,30.415289,AUSTIN,TX,78759
13144,-95.366528,29.745252,HOUSTON,TX,77002
13145,-95.387602,29.69628,HOUSTON,TX,77054
13146,-95.085134,30.342332,CLEVELAND,TX,77327
13147,-95.458725,30.870503,HUNTSVILLE,TX,77340
13148,-97.274491,37.63851,MCCONNELL AFB,TX,67210
13149,-97.748986,30.353278,AUSTIN,TX,78731
13150,-101.724668,34.199792,PLAINVIEW,TX,79072
13151,-98.624563,29.398418,LACKLAND AFB,TX,78236
13152,-98.54648,29.354108,SAN ANTONIO,TX,78224
13153,-97.708786,30.391475,AUSTIN,TX,78758
13154,-96.568891,32.907477,ROWLETT,TX,75088
13155,-96.803844,32.933788,DALLAS,TX,75240
13156,-96.440825,32.864864,HEATH,TX,75032
13157,-96.950243,32.592805,CEDAR HILL,TX,75104
13158,-94.982182,29.769839,BAYTOWN,TX,77521
13159,-95.245201,29.413733,ALVIN,TX,77511
13160,-96.726218,32.97315,RICHARDSON,TX,75080
13161,-95.46423,29.744082,HOUSTON,TX,77056
13162,-98.573811,29.507791,SAN ANTONIO,TX,78229
13163,-95.430566,29.812243,HOUSTON,TX,77008
13164,-95.54773,29.780001,HOUSTON,TX,77024
13165,-97.70439,30.410872,AUSTIN,TX,78758
13166,-95.744152,29.775068,KATY,TX,77450
13167,-95.260183,29.600818,HOUSTON,TX,77075
13168,-96.682811,32.762165,DALLAS,TX,75227
13169,-96.857165,32.716231,DALLAS,TX,75224
13170,-96.821513,32.958878,ADDISON,TX,75001
13171,-97.053481,32.785488,GRAND PRAIRIE,TX,75050
13172,-95.434288,29.741553,HOUSTON,TX,77027
13173,-98.462909,29.515808,SAN ANTONIO,TX,78209
13174,-101.920365,35.190466,AMARILO,TX,79106
13175,-95.194973,29.524503,FRIENDSWOOD,TX,77546
13176,-95.972291,29.003367,BAY CITY,tx,77414
13177,-95.248601,29.999193,HUMBLE,TX,77338
13178,-96.812328,33.06294,PLANO,TX,75024
13179,-98.477622,33.875983,WICHITA FALLS,TX,76302
13180,-97.93976,29.855224,SAN MARCOS,TX,78666
13181,-96.877785,29.935449,LAGRANGE,TX,78945
13182,-96.502536,32.084922,CORSICANA,TX,75110
13183,-94.775549,29.31111,GALVESTON,TX,77555
13184,-96.857184,32.68846,DALLAS,TX,75232
13185,-95.551918,29.702703,HOUSTON,TX,77036
13186,-95.124229,29.542624,WEBSTER,TX,77598
13187,-94.970474,33.175769,MOUNT PLEASANT,TX,75455
13188,-96.78054,32.790784,DALLAS,TX,75246
13189,-101.931818,35.223321,AMARILLO,TX,79116
13190,-97.983402,30.363197,AUSTIN,TX,78734
13191,-95.305621,29.736694,HOUSTON,TX,77011
13192,-97.712873,30.509185,ROUND ROCK,TX,78681
13193,-98.570369,29.507711,SAN ANTONIO,TX,78229
13194,-96.634225,32.796719,MESQUITE,TX,75150
13195,-97.345758,32.734801,FORT WORTH,TX,76104
13196,-95.01516,29.652483,LA PORTE,TX,77571
13197,-95.397784,29.713494,HOUSTON,TX,77030
13198,-95.770379,29.546594,ROSENBERG,TX,77471
13199,-96.83884,32.812892,DALLAS,TX,75390
13200,-96.83704,32.811527,DALLAS,TX,75235
13201,-95.291871,32.338327,TYLER,TX,75701
13202,-93.955085,29.953515,PORT NECHES,TX,77651
13203,-95.194369,29.793813,HOUSTON,TX,77015
13204,-96.732768,32.910332,DALLAS,TX,75243
13205,-98.598571,29.569392,SAN ANTONIO,TX,78249
13206,-95.461792,30.283867,CONROE,TX,77304
13207,-96.953432,32.585833,CEDAR HILL,TX,75104
13208,-97.323463,32.562857,BURLESON,TX,76028
13209,-98.573811,29.507791,SAN ANTONIO,TX,78229
13210,-95.327239,29.730827,HOUSTON,TX,77023
13211,-97.080272,32.673087,ARLINGTON,TX,76018
13212,-101.832545,35.204406,AMARILLO,TX,79101
13213,-98.911867,34.027224,ELECTRA,TX,76360
13214,-97.375537,31.074792,TEMPLE,TX,76502
13215,-94.776391,29.313536,GALVESTON,TX,77555
13216,-98.61968,31.890633,COMANCHE,TX,76442
13217,-101.892551,33.577873,LUBBOCK,TX,79410
13218,-98.547477,29.573144,SAN ANTONIO,TX,78230
13219,-95.464423,30.206955,THE WOODLANDS,TX,77384
13220,-95.447598,29.740211,HOUSTON,TX,77027
13221,-106.341464,31.76263,EL PASO,TX,79925
13222,-98.308228,26.283703,MISSION,TX,78573
13223,-96.739769,33.820533,POTTSBORO,TX,75076
13224,-102.367845,31.852082,ODESSA,TX,79761
13225,-99.498288,27.565416,LAREDO,TX,78041
13226,-99.483908,27.545047,LAREDO,TX,78041
13227,-99.499531,27.564565,LAREDO,TX,78041
13228,-96.595882,32.785387,MESQUITE,TX,75149
13229,-96.91344,33.220078,AUBREY,TX,76227
13230,-96.623583,33.638073,SHERMAN,TX,75092
13231,-96.659351,32.956032,GARLAND,TX,75044
13232,-102.375963,31.845022,ODESSA,TX,79763
13233,-97.680134,26.185032,HARLINGEN,TX,78550
13234,-97.418274,32.66409,FORT WORTH,TX,76132
13235,-98.497923,29.427594,SAN ANTONIO,TX,78207
13236,-97.049324,32.826331,FORT WORTH,TX,76155
13237,-96.549154,32.826471,SUNNYVALE,TX,75182
13238,-95.199947,29.556468,FRIENDSWOOD,TX,77546
13239,-95.27534,29.994883,HUMBLE,TX,77338
13240,-95.631097,29.587153,SUGAR LAND,TX,77479
13241,-96.857165,32.715511,DALLAS,TX,75224
13242,-73.586248,40.755963,WESTBURY,TX,11590
13243,-106.470766,31.776166,EL PASO,TX,79903
13244,-106.518014,31.844395,EL PASO,TX,79912
13245,-96.839287,32.965729,ADDISON,TX,75001
13246,-98.496578,29.426448,SAN ANTONIO,TX,78205
13247,-95.596972,29.757605,HOUSTON,TX,77077
13248,-95.337418,29.945513,HOUSTON,TX,77032
13249,-94.1083,33.417146,TEXARKANA,TX,75501
13250,-95.121378,29.578412,HOUSTON,TX,77062
13251,-96.315438,30.626348,COLLEGE STATION,TX,77840
13252,-96.350864,30.658428,BRYAN,TX,77802
13253,-97.960998,30.309073,AUSTIN,TX,78738
13254,-96.709549,32.990895,RICHARDSON,TX,75080
13255,-96.83884,32.812892,DALLAS,TX,75390
13256,-96.8042,32.954918,DALLAS,TX,75240
13257,-97.737578,30.272904,AUSTIN,TX,78701
13258,-97.326455,32.726472,FORT WORTH,TX,76104
13259,-101.892061,33.592313,LUBBOCK,TX,79430
13260,-98.49927,29.46532,SAN ANTONIO,TX,78212
13261,-97.345758,32.734801,FORT WORTH,TX,76104
13262,-98.625088,29.382213,LACKLAND AFB,TX,78236
13263,-97.708786,30.391475,AUSTIN,TX,78758
13264,-97.774567,32.427958,GRANBURY,TX,76048
13265,-98.497923,29.427594,SAN ANTONIO,TX,78207
13266,-97.74366,30.273002,AUSTIN,TX,78701
13267,-101.941115,32.11408,STANTON,TX,79782
13268,-98.567896,29.514205,SAN ANTONIO,TX,78229
13269,-97.75147,30.346583,AUSTIN,TX,78731
13270,-98.494985,29.617688,SAN ANTONIO,TX,78258
13271,-96.774921,32.808459,DALLAS,TX,75206
13272,-96.33424,30.657203,BRYAN/COLLEGE STATIO,TX,77802
13273,-97.786849,32.74754,WEATHERFORD,TX,76086
13274,-97.757797,30.425474,AUSTIN,TX,78759
13275,-98.123183,29.714663,NEW BRAUNFELS,TX,78130
13276,-97.817037,30.184847,AUSTIN,TX,78748
13277,-106.267629,31.79022,EL PASO,TX,74938
13278,-99.207138,26.848027,ZAPATA,TX,78076
13279,-100.901686,29.388683,DEL RIO,TX,78840
13280,-100.901686,29.388683,DEL RIO,TX,78840
13281,-95.48269,29.756261,HOUSTON,TX,77057
13282,-97.365829,31.07892,TEMPLE,TX,76508
13283,-97.497101,25.905129,BROWNSVILLE,TX,78520
13284,-95.247285,29.666237,HOUSTON,TX,77002
13285,-97.687573,30.626448,GEORGETOWN,TX,78626
13286,-95.291958,32.342166,TYLER,TX,75701
13287,-96.394174,32.028881,CORSICANA,TX,75151
13288,-98.020227,29.795968,NEW BRAUNFELS,TX,78130
13289,-98.497923,29.427594,SAN ANTONIO,TX,78207
13290,-96.998652,28.807537,VICTORIA,TX,77901
13291,-96.117658,29.325961,WHARTON,TX,77048
13292,-99.487425,27.551793,LAREDO,TX,78041
13293,-94.670638,29.779146,ANAHUAC,TX,77514
13294,-97.153661,31.559274,WACO,TX,76707
13295,-98.59587,29.52769,SAN ANTONIO,TX,78240
13296,-95.376514,28.981656,FREEPORT,TX,77541
13297,-97.987489,26.151854,BROWNSVILLE,TX,78596
13298,-97.385358,27.729073,CORPUS CHRISTI,TX,78411
13299,-97.172797,32.867657,HURST,TX,76054
13300,-99.133462,29.335573,HONDO,TX,77886
13301,-98.49924,29.48005,SAN ANTONIO,TX,78212
13302,-99.477153,27.530632,LAREDO,TX,78041
13303,-95.111995,29.555916,HOUSTON,TX,77058
13304,-95.852508,32.19174,ATHENS,TX,75751
13305,-95.401363,29.692731,HOUSTON,TX,77054
13306,-97.80096,30.198707,AUSTIN,TX,78745
13307,-101.914334,35.192234,AMARILLO,TX,79106
13308,-98.576632,29.512445,SAN ANTONIO,TX,78229
13309,-97.139852,31.551399,WACO,TX,76701
13310,-101.394339,35.664711,BORGER,TX,79007
13311,-96.74288,32.866962,DALLAS,TX,75231
13312,-95.423951,29.812313,HOUSTON,TX,77008
13313,-97.115212,32.750093,ARLINGTON,TX,76012
13314,-97.160065,32.738718,ARLINGTON,TX,76012
13315,-98.859055,29.355458,CASTROVILLE,TX,78009
13316,-106.404448,31.781623,EL PASO,TX,79905
13317,-95.501854,30.166827,THE WOODLANDS,TX,77381
13318,-97.864288,30.200156,AUSTIN,TX,78749
13319,-96.605222,32.908693,GARLAND,TX,75040
13320,-99.753776,29.232226,UVALDE,TX,78801
13321,-94.742622,31.337277,LUFKIN,TX,75904
13322,-101.939805,33.591019,LUBBOCK,TX,79416
13323,-97.429897,29.516848,GONZALES,TX,78629
13324,-97.3481,32.735698,FT. WORTH,TX,76104
13325,-97.853749,30.344459,AUSTIN,TX,78733
13326,-96.607862,32.969339,GARLAND,TX,75048
13327,-97.72705,30.354316,AUSTIN,TX,78757
13328,-96.379831,30.111001,BRENHAM,TX,77833
13329,-98.50502,29.525284,SAN ANTONIO,TX,78216
13330,-96.346672,30.657153,BRYAN,TX,77802
13331,-94.968751,33.163234,MT PLEASANT,TX,75455
13332,-96.794088,32.825737,DALLAS,TX,75205
13333,-97.381362,32.735633,FORT WORTH,TX,76107
13334,-94.755969,31.326104,LUFKIN,TX,75902
13335,-99.725099,32.419171,ABILENE,TX,79602
13336,-97.39522,27.777536,CORPUS CHRISTI,TX,78405
13337,-101.921969,35.204398,AMARILLO,TX,79106
13338,-96.662034,32.91765,GARLAND,TX,75042
13339,-95.405762,29.85869,HOUSTON,TX,77091
13340,-97.339312,32.738433,FORT WORTH,TX,76104
13341,-101.441636,34.126878,LOCKNEY,TX,79241
13342,-96.993348,32.95802,COPPELL,TX,75019
13343,-98.076508,27.750115,ALICE,TX,78332
13344,-102.091878,32.027667,MIDLAND,TX,79705
13345,-97.198638,32.711493,ARLINGTON,TX,76013
13346,-95.438733,29.837968,HOUSTON,TX,77018
13347,-95.473329,29.705721,BELLAIRE,TX,77402
13348,-97.320535,32.861092,FORT WORTH,TX,76131
13349,-98.123183,29.714663,NEW BRAUNFELS,TX,78130
13350,-95.256731,31.954422,JACKSONVILLE,TX,75766
13351,-98.473102,29.591702,SAN ANTONIO,TX,78232
13352,-97.321513,32.669792,FORT WORTH,TX,76115
13353,-95.164622,29.649918,PASADENA,TX,77505
13354,-100.43403,31.463407,SAN ANGELO,TX,76903
13355,-101.887808,33.607,LUBBOCK,TX,79415
13356,-95.397553,29.714201,HOUSTON,tx,77030
13357,-96.795817,32.781388,DALLAS,TX,75201
13358,-97.727008,30.291335,AUSTIN,TX,78705
13359,-97.414474,32.679856,FORT WORTH,TX,76107
13360,-96.600072,32.778641,MESQUITE,TX,75149
13361,-95.398024,29.704418,HOUSTON,TX,77030
13362,-96.34537,30.651244,BRYAN,TX,77802
13363,-100.470664,31.419648,SAN ANGELO,TX,76904
13364,-97.378448,27.744603,CORPUS CHRISTI,TX,78411
13365,-97.533745,32.881167,AZLE,TX,76020
13366,-95.30803,29.736024,HOUSTON,TX,77011
13367,-95.534337,30.002916,SPRING,TX,77379
13368,-95.231702,30.050938,KINGWOOD,TX,77339
13369,-96.836791,33.106673,FRISCO,TX,75034
13370,-97.388337,27.754274,CORPUS CHRISTI,TX,78411
13371,-97.336501,32.738488,FT WORTH,TX,76104
13372,-97.719645,30.368792,AUSTIN,TX,78758
13373,-95.527674,30.208185,THE WOODLANDS,TX,77382
13374,-95.524123,29.6843,HOUSTON,TX,77074
13375,-95.777523,29.790364,KATY,TX,77493
13376,-95.402485,29.709529,HOUSTON,TX,77030
13377,-96.847264,32.813881,DALLAS,TX,75390
13378,-96.772131,32.909478,DALLAS,TX,75230
13379,-98.220391,26.259836,MCALLEN,TX,78504
13380,-97.630983,32.366545,GRANBURY,TX,76049
13381,-96.678113,33.218063,MCKINNEY,TX,75071
13382,-102.202298,31.100622,MCCAMEY,TX,79752
13383,-97.132255,33.227642,DENTON,TX,76201
13384,-101.888342,33.575043,LUBBOCK,TX,79410
13385,-96.837166,33.045117,PLANO,TX,75093
13386,-95.111995,29.555916,HOUSTON,TX,77058
13387,-94.640318,31.630271,NACOGDOCHES,TX,75962
13388,-98.450343,29.660361,SAN ANTONIO,TX,78258
13389,-96.108751,33.086628,GREENVILLE,TX,75402
13390,-96.705544,32.835284,DALLAS,TX,75218
13391,-95.454501,30.172604,THE WOODLANDS,TX,77380
13392,-95.571653,30.220828,MAGNOLIA,TX,77354
13393,-95.383931,29.85896,HOUSTON,TX,77076
13394,-98.569067,29.508997,SAN ANTONIO,TX,78229
13395,-95.395373,30.025405,HOUSTON,TX,77073
13396,-95.087419,29.552272,HOUSTON,TX,77058
13397,-95.39694,29.706353,HOUSTON,TX,77030
13398,-97.779667,30.148754,AUSTIN,TX,78747
13399,-95.493052,32.665223,MINEOLA,TX,75773
13400,-95.207903,32.424287,TYLER,TX,75708
13401,-96.847999,32.820417,DALLAS,TX,75390
13402,-94.837592,29.272887,GALVESTON,TX,77551
13403,-96.125831,32.330814,GUN BARREL CITY,TX,75156
13404,-96.812328,33.06294,PLANO,TX,75024
13405,-95.284483,29.672203,HOUSTON,TX,77061
13406,-96.995706,32.953554,COPPELL,TX,75019
13407,-106.329725,31.699502,EL PASO,TX,79912
13408,-96.769405,32.90865,DALLAS,TX,75243
13409,-98.573811,29.507791,SAN ANTONIO,TX,78229
13410,-97.237885,32.713994,FORT WORTH,TX,76119
13411,-98.488797,29.416193,SAN ANTONIO,TX,78205
13412,-97.378148,27.682773,CORPUS CHRISTI,TX,78414
13413,-102.137291,32.003081,MIDLAND,TX,79707
13414,-95.207857,29.584347,HOUSTON,TX,77089
13415,-106.290606,31.739709,EL PASO,TX,79936
13416,-95.620871,29.596974,SUGAR LAND,TX,77479
13417,-96.662232,32.719638,DALLAS,TX,75217
13418,-96.823054,32.76156,DALLAS,TX,75208
13419,-95.468572,29.739875,HOUSTON,TX,77056
13420,-96.804496,33.140684,FRISCO,TX,75034
13421,-96.772131,32.909478,DALLAS,TX,75230
13422,-97.116837,32.679048,ARLINGTON,TX,76017
13423,-95.414879,29.730233,HOUSTON,TX,77098
13424,-95.208532,29.58372,HOUSTON,TX,77089
13425,-95.29242,29.732584,HOUSTON,TX,77011
13426,-94.364538,33.013811,LINDEN,TX,75563
13427,-97.092998,32.935574,GRAPEVINE,TX,76051
13428,-97.437655,32.331067,CLEBURNE,TX,76033
13429,-96.304043,30.573623,COLLEGE STATION,TX,77845
13430,-106.267629,31.79022,EL PASO,TX,79938
13431,-96.824131,32.955785,ADDISON,TX,75001
13432,-98.461079,29.603106,SAN ANTONIO,TX,78232
13433,-96.792901,32.694108,DALLAS,TX,75216
13434,-95.777958,29.739452,KATY,TX,77494
13435,-96.803844,32.933788,DALLAS,TX,75240
13436,-96.545794,32.462434,ENNIS,TX,75119
13437,-95.513729,29.689753,HOUSTON,TX,77074
13438,-96.838779,32.94642,DALLAS,TX,75244
13439,-97.212244,32.828891,NORTH RICHLAND HILLS,TX,76180
13440,-97.755121,30.369949,AUSTIN,TX,78759
13441,-95.39694,29.706353,HOUSTON,TX,77230
13442,-95.484653,29.740453,HOUSTON,TX,77057
13443,-95.076575,29.458968,DICKINSON,TX,77539
13444,-94.165479,33.105291,ATLANTA,TX,75551
13445,-94.046676,33.427607,TEXARKANA,TX,75501
13446,-96.309353,29.840683,VARIOUS CITIES IN TX,TX,78933
13447,-95.305921,32.947725,WINNSBORO,TX,75494
13448,-106.311318,31.711747,EL PASO,TX,79907
13449,-98.49508,29.434735,SAN ANTONIO,TX,78205
